uid	Gender	Age	Qualification	Nationality	BornIn	ParentsBornIn	Income	EMP1	EMP2	EMP3	EMP4	EMP5	EMP6	EMP7	EMP8	BIG1	BIG2	BIG3	BIG4	BIG5	IPO1	IPO2	IPO3	IPO4	IPO5	IPO6	IPO7	IPO8	IPO9	IPO10	IPO11	IPO12	EMO1	EMO2	EMO3	EMO4	EMO5	EMO6	EMO7	EMO8	EMO9	EMO10	EMO11	EMO12	EMO13	EMO14	MED1	MED2	MED3	MED4	MED5	MED6	MED7	MED8	MED9	PPA1	PPA2	PPA3	PPA4	PPA5	PPA6	PPA7	PPA8	PPO1	PPO2	PPO3	PPO4	PPO5	PPO6	CDU	SPD	GRU	FDP	LIN	AFD	POL1	POL2	POL3	POL4	POL5	POL6	POL7	POL8	POL9	PRO1	PRO2	PRO3	PRO4	PRO5
U5016	0	50	3	0	0	0	2	7	7	5	5	4	4	6	6	5	4	2	4	5	2	7	4	5	5	1	6	4	3	5	1	3	1	3	1	2	1	4	1	4	4	5	5	5	3	3	4	5	5	7	1	1	1	1	4	6	6	7	5	4	5	5	5	4	6	5	5	5	5	28	83	83	100	90	2	1	6	7	3	5	7	3	6	7	6	6	20.0	5	5
U5018	0	52	4	0	0	0	3	7	7	6	6	6	6	6	7	3	5	2	5	1	4	2	2	3	4	2	3	4	1	5	1	2	1	1	1	2	1	1	1	4	5	2	3	3	1	3	4	6	2	1	1	1	1	1	1	3	4	3	2	3	3	3	3	5	5	5	6	6	6	37	40	98	7	0	0	5	4	5	5	3	3	5	5	6	7	3	50.0	3	2
U5020	0	69	2	0	0	0	1	4	6	6	5	4	4	5	5	4	4	4	4	4	2	6	4	5	3	2	6	3	5	4	5	6	2	4	3	2	5	2	4	3	4	4	4	2	4	4	1	6	5	1	1	1	1	1	1	1	3	1	1	1	1	1	1	7	7	7	7	7	5	27	37	23	37	72	23	6	2	5	4	1	1	4	3	4	3	3	0.0	1	1
U5022	0	52	3	0	0	0	3	5	7	3	1	5	2	4	4	6	7	6	6	2	6	1	6	1	6	1	2	4	1	7	1	7	1	1	1	4	1	1	1	5	7	6	4	6	4	4	7	7	1	1	2	4	1	6	3	3	6	2	6	6	5	2	1	4	4	5	2	2	1	0	3	79	0	61	0	4	5	6	5	5	4	4	4	4	5	5	200.0	6	5
U5025	0	47	1	0	1	3	1	3	6	3	3	5	2	4	5	6	4	5	3	1	1	7	1	7	1	7	7	1	7	1	7	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	7	2	1	1	7	0	0	0	0	73	97	8	1	3	4	2	1	1	1	1	1	1	0.0	6	2
U5027	0	34	1	0	0	0	2	5	6	2	3	2	4	5	4	6	6	5	6	5	5	6	4	4	4	5	4	5	4	6	5	5	2	3	2	4	3	2	1	4	4	4	2	2	2	4	4	6	6	6	1	2	6	3	1	2	2	1	2	2	1	1	1	2	3	2	2	1	2	33	26	1	24	11	64	8	2	3	2	2	1	2	2	3	6	4	0.0	6	2
U5028	1	35	2	0	0	0	2	5	6	5	4	5	3	2	3	2	6	2	4	2	1	5	1	5	3	4	4	2	4	3	4	3	4	3	4	4	4	1	4	4	4	4	4	4	4	4	1	3	3	2	1	1	1	1	1	2	1	2	2	1	2	2	2	5	4	4	4	5	5	30	34	3	3	31	23	6	2	2	3	2	2	3	2	2	1	3	0.0	3	7
U5035	0	31	3	0	0	0	0	6	7	7	7	7	6	7	5	6	6	2	3	2	4	6	6	3	4	4	6	3	6	4	4	4	4	5	4	4	4	5	5	5	6	6	6	5	5	4	4	5	5	6	6	5	3	2	3	7	5	7	7	2	4	7	4	4	5	5	4	4	5	69	76	76	76	76	72	6	4	4	4	4	4	5	4	5	5	5	100.0	2	2
U5036	1	62	1	3	0	0	2	5	7	6	6	6	5	5	6	4	4	1	5	5	3	3	4	2	5	4	2	3	3	5	4	5	1	3	1	6	1	1	1	5	6	5	4	5	5	2	2	4	5	2	2	2	6	6	6	3	5	5	4	3	4	5	5	5	6	6	6	6	4	86	70	33	53	16	0	6	3	4	4	3	2	3	3	3	7	7	1000.0	6	7
U49	0	70	3	2	1	1	1	6	7	6	6	6	6	6	7	4	7	6	6	1	2	7	1	6	4	3	4	4	4	3	4	5	2	6	1	3	1	1	1	1	1	1	1	1	1	1	7	7	5	1	1	1	1	1	1	1	1	5	1	1	1	1	1	7	3	4	6	5	6	85	57	49	33	49	0	6	4	5	4	3	1	2	2	2	1	1	0.0	1	2
U456	0	67	3	0	0	0	2	6	6	7	4	6	5	4	6	3	3	1	7	1	3	5	2	6	3	2	2	2	4	4	4	5	2	2	1	2	1	1	1	6	5	4	3	5	2	5	4	7	5	2	1	1	4	4	5	1	3	1	2	1	1	1	2	2	2	5	5	4	2	61	78	66	56	63	1	6	6	7	7	6	5	4	5	5	6	2	0.0	4	2
U5038	0	34	2	0	0	0	3	7	7	7	7	6	7	7	7	7	6	2	7	2	6	3	6	1	7	3	2	6	3	7	1	6	2	4	1	3	1	2	2	4	6	7	5	6	5	5	7	6	6	7	7	6	6	6	6	6	6	7	6	7	6	7	6	5	5	5	6	6	7	100	72	59	23	0	0	6	6	6	6	6	6	6	6	6	7	7	1000.0	5	6
U5039	1	26	3	0	0	0	1	4	7	6	5	6	4	4	6	4	4	2	5	1	3	3	2	2	4	3	3	4	2	5	2	5	1	3	1	4	1	1	1	6	6	5	2	1	1	6	3	5	4	1	1	1	1	1	1	1	4	1	3	1	1	1	3	5	4	4	5	7	4	36	61	50	68	58	0	3	2	2	3	1	1	1	1	1	5	4	10.0	6	3
U5040	0	56	1	0	0	0	2	4	7	7	3	5	7	3	5	5	4	1	4	1	1	7	1	7	5	4	4	1	6	1	5	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	5	4	6	45	42	5	57	19	0	6	4	4	4	4	1	1	4	5	1	1	0.0	1	1
U5042	0	18	3	1	0	2	6	5	6	4	5	4	5	4	5	4	7	6	4	1	4	5	3	6	3	4	6	3	5	4	5	3	3	1	1	5	1	1	1	5	4	1	1	2	1	2	7	5	1	1	1	4	1	5	5	7	7	7	7	3	4	5	5	5	4	6	7	7	5	100	50	20	78	0	0	7	7	7	7	7	7	7	7	7	4	2	20.0	3	7
U5043	1	37	2	0	0	0	4	6	6	6	3	5	1	5	5	2	2	2	6	2	1	6	5	5	3	1	6	2	5	6	3	5	1	6	1	1	2	1	1	4	4	1	1	1	1	1	3	6	4	1	1	1	3	2	1	1	1	1	1	1	1	1	1	7	7	1	7	7	7	50	28	19	8	0	100	6	4	4	4	2	2	2	2	2	7	1	0.0	7	4
U5044	1	73	1	0	0	0	1	4	5	5	5	5	4	4	5	4	4	4	5	4	5	3	6	3	4	3	3	5	3	5	3	5	2	3	2	4	2	2	2	3	2	5	5	5	4	4	5	6	4	1	1	1	1	1	1	3	3	3	3	3	3	3	3	4	4	4	4	4	4	42	57	83	26	19	0	6	5	3	5	2	2	3	4	4	5	5	20.0	1	4
U5045	0	66	1	0	0	0	1	5	7	6	4	6	3	5	7	2	5	2	6	2	2	6	3	5	4	4	7	1	6	4	5	2	4	5	2	4	3	2	2	4	5	3	4	5	2	2	5	7	3	2	1	1	1	1	1	4	3	3	3	1	1	2	2	5	4	6	7	5	5	50	75	33	63	17	0	6	4	6	6	3	4	4	3	4	4	3	0.0	5	3
U5049	1	18	3	0	0	0	0	5	5	6	4	4	6	4	5	4	3	1	6	4	5	3	7	1	4	3	3	5	2	4	2	6	1	1	1	3	1	1	1	6	5	3	4	4	2	2	4	3	2	1	1	4	1	1	3	5	5	1	5	4	6	2	6	5	2	3	4	6	5	55	61	61	38	50	0	5	3	3	5	1	1	3	2	3	6	6	20.0	4	4
U5052	1	63	2	0	0	0	1	7	7	7	6	7	6	6	7	1	7	1	7	1	1	7	4	7	1	2	7	1	7	3	7	2	1	3	1	3	1	1	1	3	3	3	3	3	3	3	1	7	1	1	1	1	1	1	4	1	7	1	1	1	1	1	1	7	7	6	7	7	7	98	56	58	54	16	8	6	7	7	7	7	4	1	1	1	7	1	0.0	1	1
U5053	1	65	1	0	0	0	3	4	6	5	4	5	4	5	5	2	4	2	5	3	5	4	3	3	4	3	4	3	3	4	4	4	1	1	1	1	1	1	1	2	3	2	1	1	1	2	2	7	4	1	1	1	1	1	2	1	7	2	1	4	1	1	1	4	3	3	5	5	5	42	44	60	16	12	0	6	4	6	5	3	4	5	5	5	7	7	50.0	1	4
U458	0	35	3	0	0	0	2	7	7	7	5	3	5	3	7	4	5	3	6	4	1	7	4	6	3	4	5	3	5	3	2	2	5	5	2	4	2	4	4	4	4	3	2	3	1	2	4	4	3	5	1	1	1	2	2	7	6	3	4	2	2	4	4	5	4	6	7	6	7	66	58	4	85	58	57	7	6	6	6	5	4	4	4	5	3	2	0.0	1	2
U5055	0	56	4	0	0	0	2	3	6	5	5	2	4	3	4	2	6	6	7	2	1	6	2	6	4	3	1	4	5	3	4	4	3	5	1	2	1	1	1	4	4	2	3	3	1	2	1	7	1	1	1	1	4	1	1	2	6	6	3	1	5	5	2	2	7	5	5	7	6	57	56	0	40	41	67	7	7	7	7	6	5	7	7	7	4	1	5.0	2	1
U5056	1	48	3	0	0	0	3	6	7	6	6	6	4	6	7	6	1	1	7	1	3	2	1	4	4	2	2	3	1	4	1	7	1	2	1	7	1	1	1	6	6	4	4	4	1	5	2	2	7	3	1	1	1	1	1	1	5	1	1	1	1	1	1	5	2	5	5	4	2	15	88	99	15	14	0	3	6	6	6	3	4	4	5	6	5	2	30.0	1	1
U5061	1	40	4	0	0	0	2	4	5	3	2	1	4	1	5	6	3	4	5	2	1	6	1	6	4	3	6	1	5	3	2	6	1	3	1	1	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	6	6	6	6	53	47	9	57	6	0	6	1	1	1	1	1	1	1	1	1	1	0.0	7	4
U5062	0	61	1	0	0	0	1	3	5	1	1	3	3	3	4	6	1	5	2	1	1	7	3	4	4	4	3	2	5	3	4	6	3	4	3	2	1	2	1	4	4	1	1	2	1	1	4	7	7	1	1	1	1	1	1	2	2	3	2	3	3	1	3	5	7	5	6	6	6	60	55	78	59	20	17	6	3	4	4	3	2	3	4	4	5	4	50.0	1	3
U5063	1	54	1	0	0	0	6	4	7	4	3	4	2	4	3	6	3	5	6	4	3	7	4	4	5	2	4	4	4	2	2	5	2	2	2	2	2	2	2	3	2	2	2	2	2	2	1	4	5	1	1	1	6	1	1	1	1	1	1	1	1	2	1	6	4	6	6	4	5	51	39	43	50	47	10	6	1	2	4	1	5	2	2	4	2	3	0.0	1	2
U5066	1	64	2	0	0	0	1	5	7	7	7	6	4	6	7	2	6	2	6	1	4	4	7	5	6	2	1	4	1	5	1	1	1	2	1	5	1	1	1	6	5	5	4	3	2	4	7	7	1	1	1	1	1	1	1	1	7	1	4	1	1	1	1	3	4	4	5	5	4	52	89	82	56	21	0	6	5	6	5	5	4	5	5	5	6	5	20.0	5	1
U5068	0	23	4	0	0	0	6	5	6	5	5	5	5	6	6	4	6	3	6	2	5	3	5	2	5	2	2	5	2	5	5	3	1	1	1	4	1	1	1	5	4	4	3	5	2	1	7	5	4	1	1	1	1	5	1	2	3	2	2	1	2	1	2	3	3	3	3	3	3	52	31	48	51	0	0	7	7	6	6	7	5	4	4	4	7	5	0.0	5	4
U5073	1	49	2	0	0	0	5	6	5	5	4	4	5	5	6	2	2	4	5	1	1	7	1	7	1	5	7	1	7	1	6	2	6	2	1	2	2	1	1	1	1	1	1	1	1	1	1	6	6	1	1	1	1	1	1	1	7	1	1	1	1	1	1	6	4	4	7	6	7	2	1	0	6	4	91	9	4	5	5	4	2	4	5	4	2	1	0.0	7	2
U5074	0	62	1	0	0	0	3	3	1	4	3	1	3	1	4	4	3	3	2	6	1	7	1	7	2	6	6	1	6	2	7	2	1	3	4	2	4	2	2	4	2	4	4	4	2	2	6	4	2	4	1	1	1	1	1	4	1	1	1	1	1	1	1	4	4	4	4	4	4	50	50	64	50	50	13	6	4	4	4	4	4	4	4	4	2	2	0.0	3	3
U5075	0	39	1	0	0	0	3	6	6	5	5	6	4	5	5	4	5	5	6	1	3	5	3	4	1	4	6	3	4	3	4	4	3	2	2	2	2	2	1	2	2	2	1	2	2	2	1	7	7	6	1	1	1	1	1	1	1	1	1	1	1	1	1	6	5	4	6	6	6	0	0	0	8	0	100	6	1	3	3	1	1	4	4	4	1	1	0.0	1	1
U5078	1	35	2	0	1	3	0	6	7	7	7	6	4	6	6	4	4	2	6	4	4	5	4	2	6	2	3	5	2	3	1	6	1	1	1	6	1	1	1	7	6	6	3	6	3	6	2	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	5	4	4	7	6	6	4	23	83	83	72	0	6	1	2	1	1	1	2	2	2	7	3	100.0	5	6
U5079	1	52	2	0	0	0	1	4	6	7	4	6	4	7	7	4	4	4	4	4	1	7	1	7	1	7	7	1	7	1	7	1	7	1	4	1	1	1	1	1	1	1	1	1	1	1	6	7	1	3	1	1	1	1	1	1	1	1	4	1	1	1	1	4	4	4	7	7	7	0	0	0	48	0	100	9	4	7	7	7	4	1	7	1	1	1	0.0	1	1
U5082	1	68	2	0	0	0	1	7	7	7	6	4	7	4	7	4	4	6	6	2	1	7	3	7	3	4	4	3	4	4	3	7	3	6	1	4	2	4	1	6	6	4	4	4	3	4	1	7	4	1	1	1	1	1	1	7	1	1	1	1	1	1	1	7	7	5	7	7	7	97	45	23	26	0	0	6	7	7	7	5	7	5	1	5	7	1	10.0	1	1
U460	1	53	1	0	0	0	1	4	4	4	3	3	2	5	4	5	2	5	1	1	4	2	4	2	5	2	3	3	3	4	3	5	1	3	1	2	1	1	2	3	4	5	4	4	3	3	3	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	3	3	3	3	41	56	63	47	47	0	6	2	3	4	1	1	1	1	1	2	2	0.0	1	1
U5086	1	39	1	0	0	0	0	4	7	4	7	7	2	6	7	7	5	1	4	1	5	4	7	1	6	3	2	7	2	7	1	7	1	1	1	7	1	1	1	7	7	7	1	6	2	5	3	7	2	1	7	1	1	1	1	4	7	6	7	2	6	1	3	5	6	5	5	7	4	50	50	57	50	50	0	3	2	6	7	3	2	4	4	5	7	7	50.0	7	7
U5087	0	52	4	0	0	0	1	6	7	7	5	5	4	6	6	2	6	1	7	3	5	2	6	2	5	3	4	5	2	5	2	5	2	4	2	3	1	3	2	2	5	4	5	5	4	4	5	3	7	1	1	1	1	2	3	4	4	1	4	5	6	4	4	4	4	4	4	4	4	56	69	100	44	88	0	1	7	7	7	7	7	7	7	7	6	6	100.0	4	6
U5088	0	51	4	0	0	0	5	5	7	6	5	4	4	3	5	4	6	1	6	4	6	1	5	2	4	2	1	7	1	5	2	6	5	1	1	1	2	1	1	7	7	4	4	5	4	5	7	3	6	1	1	1	1	1	3	6	2	3	1	2	2	1	1	2	2	6	6	3	1	19	58	74	9	54	0	3	7	7	7	6	5	4	4	4	7	5	100.0	6	6
U5090	0	55	2	0	0	0	0	4	1	4	1	1	4	1	3	5	4	1	1	2	1	7	1	7	1	7	7	1	7	1	7	1	4	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	3	7	7	7	19	40	0	50	61	27	1	1	1	1	1	1	1	1	1	1	1	0.0	3	3
U5091	0	24	4	1	1	1	4	7	7	7	7	7	6	7	7	4	4	1	6	5	7	6	7	1	7	4	5	4	4	4	1	4	1	2	1	6	1	2	4	7	6	4	6	6	4	4	7	7	6	7	7	7	6	6	7	7	7	7	5	7	6	7	7	4	4	4	4	4	2	57	76	64	50	98	50	11	7	6	7	7	6	7	7	7	7	7	100.0	4	3
U5093	0	61	1	0	0	0	0	4	5	5	1	5	1	2	4	2	4	4	6	5	5	1	4	1	4	2	6	4	6	6	1	7	1	2	1	1	1	1	1	4	3	1	1	1	1	4	1	7	4	4	1	1	1	1	1	1	2	1	1	1	1	1	1	5	1	4	4	5	4	7	77	74	0	87	0	2	5	6	5	2	4	2	4	2	3	1	0.0	5	3
U5095	1	34	1	0	1	3	0	5	7	6	6	7	6	6	7	3	2	3	4	3	4	3	5	4	4	4	2	2	4	5	5	3	4	3	1	4	1	3	1	4	5	3	4	4	3	3	1	5	5	5	1	3	4	4	2	4	1	4	3	1	2	2	5	4	4	4	5	5	6	70	66	13	40	17	50	6	4	4	5	4	4	5	4	5	2	5	100.0	6	2
U5096	0	23	3	1	1	3	4	7	7	7	6	5	5	5	6	7	3	1	5	6	4	4	7	2	7	2	1	5	1	6	5	7	1	2	1	1	1	1	1	7	7	7	6	5	7	6	4	4	1	6	7	7	7	3	4	7	7	6	7	7	7	6	7	4	7	7	5	6	6	95	100	31	65	80	4	9	5	7	6	4	1	7	7	7	7	7	100.0	4	6
U5099	0	19	3	0	0	4	3	6	5	6	5	7	6	5	6	5	6	7	4	6	5	5	4	5	4	5	5	5	6	4	6	7	5	6	6	4	5	6	6	5	5	5	6	5	6	6	6	5	6	6	7	6	6	7	6	6	6	6	5	6	6	5	6	5	5	5	4	6	6	86	78	33	15	15	16	7	6	6	5	5	6	5	6	6	5	6	300.0	5	6
U5100	1	30	1	0	0	0	0	5	6	6	6	7	5	5	6	7	1	4	6	7	1	6	2	1	3	4	5	1	1	4	6	2	5	7	4	1	1	1	1	1	1	1	1	1	1	1	4	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	6	6	6	0	0	0	0	73	52	6	1	2	4	3	2	1	1	1	1	1	0.0	1	1
U5102	0	32	3	0	0	1	3	4	4	4	4	2	4	4	5	3	4	5	4	4	4	5	5	4	4	4	4	5	4	4	3	4	2	2	2	2	2	2	2	2	4	5	5	5	4	2	5	5	4	4	4	5	4	4	4	5	4	4	5	4	4	5	4	4	4	4	4	4	5	67	64	46	52	78	88	6	6	5	5	5	5	4	5	5	4	4	50.0	2	2
U5103	1	45	2	0	0	0	2	6	7	7	5	5	5	6	7	5	3	1	3	1	1	6	7	2	5	5	5	2	2	5	5	2	1	2	1	5	1	3	1	4	5	1	2	2	2	1	6	7	6	7	4	4	6	7	7	5	6	6	6	6	5	6	6	6	6	6	7	6	5	60	60	40	69	43	0	5	7	7	7	7	6	7	5	7	6	6	200.0	7	5
U5104	1	35	3	0	0	0	4	6	6	6	5	4	4	4	6	4	3	5	6	2	4	5	4	4	4	5	5	3	6	2	6	5	3	6	2	4	3	4	2	4	5	3	3	4	2	3	4	3	6	3	1	1	7	4	1	2	4	2	2	2	2	3	2	4	3	4	4	4	5	64	41	60	61	58	4	6	5	5	5	5	3	3	4	6	6	2	50.0	4	1
U5105	0	45	4	0	0	0	3	7	6	7	5	5	4	6	6	3	5	1	6	2	6	1	6	6	2	1	1	6	1	6	1	7	1	1	1	4	1	1	1	6	7	4	4	5	4	1	7	7	6	1	1	1	1	1	5	2	3	2	2	5	4	5	5	5	4	5	3	4	3	93	75	51	75	0	0	7	7	7	7	7	5	7	7	7	7	7	1000.0	6	6
U5107	1	33	1	0	0	0	1	7	7	7	7	7	4	7	7	1	7	1	1	4	5	1	7	1	7	1	1	7	1	6	1	7	1	2	1	1	1	1	1	4	4	4	4	4	4	1	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	4	7	7	7	0	0	0	0	0	0	6	7	7	7	7	1	5	4	4	1	1	0.0	1	1
U5108	1	69	2	0	1	2	2	4	6	3	5	5	4	4	4	4	4	2	5	1	4	2	7	1	6	2	2	4	1	5	1	7	1	1	1	5	1	1	1	4	6	4	4	6	2	1	1	7	7	1	1	1	1	1	1	1	2	1	2	1	4	1	5	4	3	4	5	3	4	55	67	78	40	28	0	5	6	7	7	6	5	6	6	7	7	5	0.0	1	2
U5109	0	33	2	0	0	0	2	4	3	4	3	5	3	3	4	5	5	5	5	2	2	5	3	3	4	3	2	3	2	3	4	5	1	1	1	1	1	1	1	3	2	1	1	1	1	1	4	5	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	3	3	4	2	73	36	39	74	2	18	7	1	4	4	4	1	1	1	1	1	1	0.0	3	3
U5111	1	60	1	0	0	0	2	6	6	5	5	6	6	5	5	1	7	4	7	1	1	7	1	7	1	7	7	1	7	7	7	1	1	6	6	1	4	1	3	2	1	1	3	1	1	1	6	7	7	6	1	1	1	1	3	1	1	1	1	1	1	1	1	4	7	4	7	7	7	80	39	0	0	0	60	8	5	6	6	7	3	5	5	7	3	1	0.0	1	1
U5114	1	42	3	0	0	0	2	5	7	5	3	5	5	2	5	5	4	2	6	3	3	2	4	2	6	1	2	3	2	6	1	7	1	1	1	4	1	1	1	4	4	1	1	1	1	1	7	5	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	5	5	5	6	72	30	37	30	16	0	6	5	6	6	5	3	4	3	3	6	6	100.0	7	2
U5121	0	68	1	0	0	0	1	6	7	6	6	6	5	4	7	3	6	3	2	1	1	7	1	6	1	5	7	1	7	1	7	1	5	5	2	1	2	1	1	6	5	3	1	3	1	3	7	6	5	5	1	1	1	1	1	1	2	1	3	1	1	1	1	6	5	5	6	6	6	12	12	0	24	76	97	6	4	4	6	3	3	4	4	4	5	6	5.0	7	7
U5123	1	34	4	0	0	0	2	5	6	3	5	5	4	1	3	3	4	4	7	1	3	4	6	4	5	2	3	3	4	5	3	5	5	1	1	2	1	1	1	6	5	1	1	1	1	1	7	7	7	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	33	74	94	59	68	0	3	6	6	7	6	3	5	7	7	5	5	20.0	6	4
U5125	0	70	1	0	0	0	6	1	7	5	3	4	3	5	5	3	4	3	5	2	1	7	3	7	2	4	6	1	6	2	6	3	1	4	1	2	1	4	2	4	4	1	2	2	2	2	1	6	4	1	1	1	1	6	1	1	3	1	1	1	1	1	1	5	5	6	6	7	6	62	58	8	15	23	19	6	5	5	6	4	3	4	3	5	1	1	0.0	1	1
U5126	1	26	3	0	0	0	1	4	6	5	4	5	4	4	7	4	6	3	5	4	2	6	3	4	3	4	6	2	5	4	5	5	5	6	1	1	3	1	1	4	4	4	1	4	1	3	6	2	5	5	1	3	2	3	1	1	1	2	3	1	1	2	5	4	4	4	6	5	4	53	44	29	60	9	63	7	4	5	6	3	3	3	4	5	4	5	0.0	2	3
U5128	0	29	2	0	0	4	6	7	7	7	3	5	6	6	7	5	4	1	4	2	1	5	3	7	2	7	7	2	3	1	7	7	6	1	7	1	6	1	4	1	1	1	1	2	1	2	3	5	4	4	1	5	2	4	1	1	1	1	1	1	1	1	1	7	2	2	4	5	7	29	67	50	42	28	40	7	3	3	5	2	2	1	1	1	1	1	0.0	1	1
U463	0	72	3	2	1	3	2	5	4	4	4	4	3	4	4	7	6	2	3	2	1	7	1	7	1	7	1	1	7	1	1	1	5	1	4	1	3	1	3	1	1	1	1	1	1	1	6	1	1	1	1	1	1	7	7	1	1	1	1	1	1	1	1	6	6	6	7	7	6	26	0	0	36	14	88	9	5	7	7	6	4	3	4	6	1	1	0.0	1	1
U5130	0	40	2	0	0	2	2	4	7	6	5	6	3	6	6	3	5	2	6	1	3	2	4	1	3	2	5	2	5	3	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	2	6	1	2	5	5	4	56	56	31	56	56	0	6	1	1	2	1	1	1	1	2	5	5	100.0	6	5
U5132	1	54	3	0	0	0	4	7	6	6	5	5	4	3	5	5	4	3	6	1	4	4	4	3	4	5	5	2	3	4	5	3	2	4	1	5	1	3	1	5	6	4	2	2	2	5	2	7	6	1	1	1	1	1	1	1	4	4	1	4	1	4	1	3	4	4	6	6	6	69	71	87	62	72	0	6	4	4	5	3	3	4	4	4	7	7	0.0	7	1
U5137	0	54	4	0	0	0	2	4	5	5	5	5	4	5	5	7	6	2	6	3	4	4	4	4	6	4	5	2	5	3	4	4	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	2	5	4	5	4	3	50	64	50	41	21	14	4	6	6	6	6	4	3	3	3	4	2	25.0	1	1
U5139	0	61	2	0	0	2	1	5	6	7	4	5	2	3	5	5	5	2	5	1	3	5	3	5	4	4	5	4	5	5	4	3	1	3	1	4	1	1	1	5	6	4	1	5	1	1	2	7	5	1	1	1	1	1	1	1	7	1	1	4	1	1	2	2	2	3	6	6	5	30	81	81	47	10	0	4	5	6	6	4	2	4	4	4	7	5	50.0	6	4
U5142	1	61	1	0	0	0	1	4	7	7	7	7	4	6	7	1	2	1	7	4	2	5	6	2	4	6	3	3	4	5	5	5	4	6	1	2	1	1	1	4	4	2	4	6	2	3	6	1	1	4	2	1	6	6	6	2	5	4	2	1	1	1	2	5	6	6	6	6	6	4	24	3	3	90	12	3	2	5	5	4	5	6	3	5	4	4	0.0	5	5
U5145	0	22	3	0	0	0	2	5	7	5	5	6	4	4	5	6	2	4	3	4	5	4	5	5	4	4	5	4	5	3	4	4	6	5	6	4	2	2	5	2	3	2	1	2	2	2	1	5	5	1	1	2	7	7	2	3	5	4	5	5	4	4	3	4	2	4	3	3	4	83	80	61	47	40	22	6	4	3	4	3	4	3	4	4	3	2	0.0	3	3
U5148	1	51	2	0	0	0	3	4	6	6	5	5	5	4	6	5	4	2	4	2	2	5	4	5	4	5	4	3	4	5	2	6	4	5	4	4	1	1	1	4	5	3	3	4	2	2	1	6	6	1	1	1	1	1	1	1	5	1	2	1	1	1	1	5	2	4	6	6	6	21	50	92	34	0	0	7	6	2	6	6	1	3	6	6	6	5	50.0	6	4
U5150	1	20	2	0	0	1	1	4	7	4	4	6	6	4	7	4	3	4	5	3	1	7	7	1	6	1	6	7	1	7	1	7	1	1	1	6	1	1	1	6	6	6	2	3	1	4	1	5	2	1	1	7	7	4	1	1	1	1	1	1	1	1	1	4	4	5	5	7	5	50	50	50	0	30	0	6	2	1	1	1	1	1	1	1	1	1	0.0	1	1
U5152	1	31	4	0	0	0	1	5	6	5	4	6	5	5	6	3	6	2	3	3	5	4	6	2	6	2	5	6	5	6	2	6	1	2	2	6	1	1	1	6	6	4	4	4	4	5	5	7	5	2	1	3	1	3	3	4	6	1	3	3	5	2	2	5	6	6	6	6	6	17	59	81	40	24	0	5	5	6	6	5	5	4	4	4	6	3	100.0	6	4
U5153	1	32	2	0	0	0	1	6	6	6	7	4	4	6	7	6	3	3	4	2	4	1	7	1	6	1	1	6	1	7	1	7	1	1	1	6	1	1	1	6	7	1	3	7	2	2	6	3	5	1	1	1	1	1	1	1	1	1	1	2	1	1	3	5	5	6	5	4	6	46	53	64	31	18	8	6	2	2	5	2	2	4	3	3	7	7	20.0	6	2
U5154	1	37	4	0	0	0	2	7	7	4	5	7	1	4	7	4	4	1	7	2	3	4	5	1	7	1	2	5	4	4	1	7	1	1	1	1	1	1	1	5	5	4	4	1	1	1	7	6	6	1	2	1	1	1	2	1	3	1	1	2	3	2	3	5	3	4	4	5	5	51	67	84	17	63	0	4	3	4	4	4	3	2	2	2	5	5	100.0	7	2
U5155	1	34	2	1	0	0	6	6	7	7	5	5	2	7	7	3	4	4	6	1	1	7	2	7	5	6	7	1	6	2	6	5	3	2	1	4	1	4	1	4	4	3	1	1	2	1	1	1	1	1	1	5	5	1	5	2	1	3	7	1	1	4	3	6	6	5	4	7	6	0	0	0	1	0	50	6	2	5	7	4	4	4	6	7	7	4	0.0	1	7
