id,topic,topic_label
4077,-1,mehr_menschen_deutschland_wurde
4078,-1,mehr_menschen_deutschland_wurde
4079,-1,mehr_menschen_deutschland_wurde
4080,-1,mehr_menschen_deutschland_wurde
4081,7,moria_lesbos_griechischen_lager
4082,1,libyen_sea_bord_schiff
4083,-1,mehr_menschen_deutschland_wurde
4086,5,mexiko_trump_us_usa
4087,1,libyen_sea_bord_schiff
4089,15,taliban_afghanistan_kabul_us
4091,-1,mehr_menschen_deutschland_wurde
4092,5,mexiko_trump_us_usa
4093,9,täter_wurde_polizei_mann
4095,10,russland_putin_ukraine_russischen
4097,-1,mehr_menschen_deutschland_wurde
4100,11,trump_biden_demokraten_us
4101,6,corona_pandemie_menschen_covid
4103,-1,mehr_menschen_deutschland_wurde
4104,11,trump_biden_demokraten_us
4106,1,libyen_sea_bord_schiff
4109,1,libyen_sea_bord_schiff
4110,-1,mehr_menschen_deutschland_wurde
4112,8,deutschland_wurde_sagt_familie
4114,-1,mehr_menschen_deutschland_wurde
4116,-1,mehr_menschen_deutschland_wurde
4117,17,merkel_kanzlerin_angela_deutschland
4118,-1,mehr_menschen_deutschland_wurde
4122,1,libyen_sea_bord_schiff
4123,-1,mehr_menschen_deutschland_wurde
4126,-1,mehr_menschen_deutschland_wurde
4127,-1,mehr_menschen_deutschland_wurde
4128,2,eu_brexit_europäischen_europa
4132,2,eu_brexit_europäischen_europa
4133,-1,mehr_menschen_deutschland_wurde
4135,21,islam_deutschland_muslime_sei
4138,4,türkei_eu_erdogan_türkische
4140,19,ard_medien_schon_journalisten
4144,0,grenze_belarus_polen_eu
4145,0,grenze_belarus_polen_eu
4146,14,eu_kommission_staaten_seehofer
4148,-1,mehr_menschen_deutschland_wurde
4149,15,taliban_afghanistan_kabul_us
4150,-1,mehr_menschen_deutschland_wurde
4151,-1,mehr_menschen_deutschland_wurde
4159,-1,mehr_menschen_deutschland_wurde
4161,-1,mehr_menschen_deutschland_wurde
4163,-1,mehr_menschen_deutschland_wurde
4165,4,türkei_eu_erdogan_türkische
4167,-1,mehr_menschen_deutschland_wurde
4170,11,trump_biden_demokraten_us
4172,16,syrien_syrischen_idlib_al
4176,-1,mehr_menschen_deutschland_wurde
4178,-1,mehr_menschen_deutschland_wurde
4179,7,moria_lesbos_griechischen_lager
4181,10,russland_putin_ukraine_russischen
4182,21,islam_deutschland_muslime_sei
4184,8,deutschland_wurde_sagt_familie
4185,-1,mehr_menschen_deutschland_wurde
4190,-1,mehr_menschen_deutschland_wurde
4193,1,libyen_sea_bord_schiff
4194,4,türkei_eu_erdogan_türkische
4196,13,polizei_polizisten_reul_innen
4197,11,trump_biden_demokraten_us
4198,22,afghanistan_taliban_afghanen_kabul
4199,-1,mehr_menschen_deutschland_wurde
4201,-1,mehr_menschen_deutschland_wurde
4202,-1,mehr_menschen_deutschland_wurde
4204,-1,mehr_menschen_deutschland_wurde
4206,5,mexiko_trump_us_usa
4207,7,moria_lesbos_griechischen_lager
4208,3,prozent_000_deutschland_mehr
4209,-1,mehr_menschen_deutschland_wurde
4211,-1,mehr_menschen_deutschland_wurde
4212,9,täter_wurde_polizei_mann
4213,-1,mehr_menschen_deutschland_wurde
4214,8,deutschland_wurde_sagt_familie
4215,-1,mehr_menschen_deutschland_wurde
4217,8,deutschland_wurde_sagt_familie
4219,-1,mehr_menschen_deutschland_wurde
4220,11,trump_biden_demokraten_us
4221,2,eu_brexit_europäischen_europa
4222,5,mexiko_trump_us_usa
4224,-1,mehr_menschen_deutschland_wurde
4228,-1,mehr_menschen_deutschland_wurde
4229,-1,mehr_menschen_deutschland_wurde
4230,-1,mehr_menschen_deutschland_wurde
4231,12,deutschland_menschen_deutschen_mehr
4232,6,corona_pandemie_menschen_covid
4234,-1,mehr_menschen_deutschland_wurde
4235,16,syrien_syrischen_idlib_al
4236,7,moria_lesbos_griechischen_lager
4237,6,corona_pandemie_menschen_covid
4238,3,prozent_000_deutschland_mehr
4240,-1,mehr_menschen_deutschland_wurde
4242,6,corona_pandemie_menschen_covid
4243,2,eu_brexit_europäischen_europa
4246,-1,mehr_menschen_deutschland_wurde
4249,-1,mehr_menschen_deutschland_wurde
4250,5,mexiko_trump_us_usa
4251,11,trump_biden_demokraten_us
4253,9,täter_wurde_polizei_mann
4254,-1,mehr_menschen_deutschland_wurde
4255,-1,mehr_menschen_deutschland_wurde
4256,-1,mehr_menschen_deutschland_wurde
4257,-1,mehr_menschen_deutschland_wurde
4260,1,libyen_sea_bord_schiff
4261,-1,mehr_menschen_deutschland_wurde
4263,1,libyen_sea_bord_schiff
4265,13,polizei_polizisten_reul_innen
4266,-1,mehr_menschen_deutschland_wurde
4269,0,grenze_belarus_polen_eu
4271,-1,mehr_menschen_deutschland_wurde
4273,0,grenze_belarus_polen_eu
4277,17,merkel_kanzlerin_angela_deutschland
4278,-1,mehr_menschen_deutschland_wurde
4279,5,mexiko_trump_us_usa
4281,10,russland_putin_ukraine_russischen
4284,-1,mehr_menschen_deutschland_wurde
4287,22,afghanistan_taliban_afghanen_kabul
4288,-1,mehr_menschen_deutschland_wurde
4293,-1,mehr_menschen_deutschland_wurde
4294,0,grenze_belarus_polen_eu
4295,-1,mehr_menschen_deutschland_wurde
4296,4,türkei_eu_erdogan_türkische
4297,-1,mehr_menschen_deutschland_wurde
4298,-1,mehr_menschen_deutschland_wurde
4303,-1,mehr_menschen_deutschland_wurde
4304,-1,mehr_menschen_deutschland_wurde
4306,-1,mehr_menschen_deutschland_wurde
4310,-1,mehr_menschen_deutschland_wurde
4311,17,merkel_kanzlerin_angela_deutschland
4312,9,täter_wurde_polizei_mann
4320,-1,mehr_menschen_deutschland_wurde
4321,1,libyen_sea_bord_schiff
4323,-1,mehr_menschen_deutschland_wurde
4328,-1,mehr_menschen_deutschland_wurde
4333,4,türkei_eu_erdogan_türkische
4334,-1,mehr_menschen_deutschland_wurde
4337,7,moria_lesbos_griechischen_lager
4338,4,türkei_eu_erdogan_türkische
4339,-1,mehr_menschen_deutschland_wurde
4343,-1,mehr_menschen_deutschland_wurde
4345,-1,mehr_menschen_deutschland_wurde
4350,-1,mehr_menschen_deutschland_wurde
4351,-1,mehr_menschen_deutschland_wurde
4352,-1,mehr_menschen_deutschland_wurde
4353,-1,mehr_menschen_deutschland_wurde
4355,-1,mehr_menschen_deutschland_wurde
4361,-1,mehr_menschen_deutschland_wurde
4363,6,corona_pandemie_menschen_covid
4364,4,türkei_eu_erdogan_türkische
4366,-1,mehr_menschen_deutschland_wurde
4367,10,russland_putin_ukraine_russischen
4368,1,libyen_sea_bord_schiff
4370,11,trump_biden_demokraten_us
4372,4,türkei_eu_erdogan_türkische
4373,-1,mehr_menschen_deutschland_wurde
4375,-1,mehr_menschen_deutschland_wurde
4376,5,mexiko_trump_us_usa
4379,18,türkei_griechenland_griechischen_migranten
4383,7,moria_lesbos_griechischen_lager
4384,-1,mehr_menschen_deutschland_wurde
4385,7,moria_lesbos_griechischen_lager
4386,-1,mehr_menschen_deutschland_wurde
4387,-1,mehr_menschen_deutschland_wurde
4389,0,grenze_belarus_polen_eu
4390,-1,mehr_menschen_deutschland_wurde
4391,-1,mehr_menschen_deutschland_wurde
4392,-1,mehr_menschen_deutschland_wurde
4393,-1,mehr_menschen_deutschland_wurde
4394,-1,mehr_menschen_deutschland_wurde
4395,-1,mehr_menschen_deutschland_wurde
4396,-1,mehr_menschen_deutschland_wurde
4397,-1,mehr_menschen_deutschland_wurde
4398,-1,mehr_menschen_deutschland_wurde
4399,20,frauen_arbeiter_innen_innenklasse
4400,-1,mehr_menschen_deutschland_wurde
4401,-1,mehr_menschen_deutschland_wurde
4402,-1,mehr_menschen_deutschland_wurde
4403,11,trump_biden_demokraten_us
4404,-1,mehr_menschen_deutschland_wurde
4405,-1,mehr_menschen_deutschland_wurde
4406,-1,mehr_menschen_deutschland_wurde
4407,-1,mehr_menschen_deutschland_wurde
4408,-1,mehr_menschen_deutschland_wurde
4409,16,syrien_syrischen_idlib_al
4410,-1,mehr_menschen_deutschland_wurde
4411,-1,mehr_menschen_deutschland_wurde
4412,-1,mehr_menschen_deutschland_wurde
4413,-1,mehr_menschen_deutschland_wurde
4416,13,polizei_polizisten_reul_innen
4417,-1,mehr_menschen_deutschland_wurde
4419,24,salvini_italien_lega_matteo
4420,-1,mehr_menschen_deutschland_wurde
4421,-1,mehr_menschen_deutschland_wurde
4422,4,türkei_eu_erdogan_türkische
4424,6,corona_pandemie_menschen_covid
4427,-1,mehr_menschen_deutschland_wurde
4428,-1,mehr_menschen_deutschland_wurde
4429,-1,mehr_menschen_deutschland_wurde
4430,12,deutschland_menschen_deutschen_mehr
4431,-1,mehr_menschen_deutschland_wurde
4432,-1,mehr_menschen_deutschland_wurde
4433,-1,mehr_menschen_deutschland_wurde
4434,-1,mehr_menschen_deutschland_wurde
4435,-1,mehr_menschen_deutschland_wurde
4436,-1,mehr_menschen_deutschland_wurde
4437,-1,mehr_menschen_deutschland_wurde
4439,-1,mehr_menschen_deutschland_wurde
4440,13,polizei_polizisten_reul_innen
4441,-1,mehr_menschen_deutschland_wurde
4442,15,taliban_afghanistan_kabul_us
4443,-1,mehr_menschen_deutschland_wurde
4445,12,deutschland_menschen_deutschen_mehr
4446,-1,mehr_menschen_deutschland_wurde
4447,-1,mehr_menschen_deutschland_wurde
4448,-1,mehr_menschen_deutschland_wurde
4449,-1,mehr_menschen_deutschland_wurde
4450,-1,mehr_menschen_deutschland_wurde
4451,-1,mehr_menschen_deutschland_wurde
4453,2,eu_brexit_europäischen_europa
4454,-1,mehr_menschen_deutschland_wurde
4455,12,deutschland_menschen_deutschen_mehr
4456,-1,mehr_menschen_deutschland_wurde
4457,-1,mehr_menschen_deutschland_wurde
4458,-1,mehr_menschen_deutschland_wurde
4459,-1,mehr_menschen_deutschland_wurde
4460,12,deutschland_menschen_deutschen_mehr
4461,-1,mehr_menschen_deutschland_wurde
4462,-1,mehr_menschen_deutschland_wurde
4463,-1,mehr_menschen_deutschland_wurde
4464,-1,mehr_menschen_deutschland_wurde
4465,-1,mehr_menschen_deutschland_wurde
4466,-1,mehr_menschen_deutschland_wurde
4467,-1,mehr_menschen_deutschland_wurde
4468,-1,mehr_menschen_deutschland_wurde
4469,12,deutschland_menschen_deutschen_mehr
4470,-1,mehr_menschen_deutschland_wurde
4471,16,syrien_syrischen_idlib_al
4473,-1,mehr_menschen_deutschland_wurde
4474,6,corona_pandemie_menschen_covid
4475,-1,mehr_menschen_deutschland_wurde
4476,-1,mehr_menschen_deutschland_wurde
4477,-1,mehr_menschen_deutschland_wurde
4478,-1,mehr_menschen_deutschland_wurde
4479,-1,mehr_menschen_deutschland_wurde
4480,19,ard_medien_schon_journalisten
4481,-1,mehr_menschen_deutschland_wurde
4482,-1,mehr_menschen_deutschland_wurde
4484,-1,mehr_menschen_deutschland_wurde
4485,-1,mehr_menschen_deutschland_wurde
4486,-1,mehr_menschen_deutschland_wurde
4487,19,ard_medien_schon_journalisten
4488,2,eu_brexit_europäischen_europa
4489,19,ard_medien_schon_journalisten
4490,-1,mehr_menschen_deutschland_wurde
4491,10,russland_putin_ukraine_russischen
4492,-1,mehr_menschen_deutschland_wurde
4493,-1,mehr_menschen_deutschland_wurde
4494,11,trump_biden_demokraten_us
4495,-1,mehr_menschen_deutschland_wurde
4496,10,russland_putin_ukraine_russischen
4498,-1,mehr_menschen_deutschland_wurde
4499,19,ard_medien_schon_journalisten
4500,-1,mehr_menschen_deutschland_wurde
4501,10,russland_putin_ukraine_russischen
4504,-1,mehr_menschen_deutschland_wurde
4506,-1,mehr_menschen_deutschland_wurde
4507,21,islam_deutschland_muslime_sei
4508,-1,mehr_menschen_deutschland_wurde
4509,-1,mehr_menschen_deutschland_wurde
4510,-1,mehr_menschen_deutschland_wurde
4511,-1,mehr_menschen_deutschland_wurde
4512,6,corona_pandemie_menschen_covid
4513,10,russland_putin_ukraine_russischen
4514,2,eu_brexit_europäischen_europa
4515,-1,mehr_menschen_deutschland_wurde
4516,-1,mehr_menschen_deutschland_wurde
4517,-1,mehr_menschen_deutschland_wurde
4518,-1,mehr_menschen_deutschland_wurde
4519,-1,mehr_menschen_deutschland_wurde
4520,6,corona_pandemie_menschen_covid
4521,-1,mehr_menschen_deutschland_wurde
4522,-1,mehr_menschen_deutschland_wurde
4523,-1,mehr_menschen_deutschland_wurde
4525,-1,mehr_menschen_deutschland_wurde
4526,-1,mehr_menschen_deutschland_wurde
4527,-1,mehr_menschen_deutschland_wurde
4528,-1,mehr_menschen_deutschland_wurde
4529,-1,mehr_menschen_deutschland_wurde
4530,-1,mehr_menschen_deutschland_wurde
4531,-1,mehr_menschen_deutschland_wurde
4532,-1,mehr_menschen_deutschland_wurde
4533,-1,mehr_menschen_deutschland_wurde
4535,-1,mehr_menschen_deutschland_wurde
4537,-1,mehr_menschen_deutschland_wurde
4538,-1,mehr_menschen_deutschland_wurde
4539,2,eu_brexit_europäischen_europa
4540,-1,mehr_menschen_deutschland_wurde
4541,19,ard_medien_schon_journalisten
4542,-1,mehr_menschen_deutschland_wurde
4543,-1,mehr_menschen_deutschland_wurde
4544,-1,mehr_menschen_deutschland_wurde
4545,-1,mehr_menschen_deutschland_wurde
4547,-1,mehr_menschen_deutschland_wurde
4548,-1,mehr_menschen_deutschland_wurde
4549,6,corona_pandemie_menschen_covid
4550,-1,mehr_menschen_deutschland_wurde
4551,-1,mehr_menschen_deutschland_wurde
4552,-1,mehr_menschen_deutschland_wurde
4553,7,moria_lesbos_griechischen_lager
4554,-1,mehr_menschen_deutschland_wurde
4555,9,täter_wurde_polizei_mann
4556,-1,mehr_menschen_deutschland_wurde
4557,-1,mehr_menschen_deutschland_wurde
4558,-1,mehr_menschen_deutschland_wurde
4559,13,polizei_polizisten_reul_innen
4560,8,deutschland_wurde_sagt_familie
4561,-1,mehr_menschen_deutschland_wurde
4562,21,islam_deutschland_muslime_sei
4563,-1,mehr_menschen_deutschland_wurde
4564,-1,mehr_menschen_deutschland_wurde
4565,-1,mehr_menschen_deutschland_wurde
4566,-1,mehr_menschen_deutschland_wurde
4567,-1,mehr_menschen_deutschland_wurde
4568,-1,mehr_menschen_deutschland_wurde
4569,-1,mehr_menschen_deutschland_wurde
4570,-1,mehr_menschen_deutschland_wurde
4571,20,frauen_arbeiter_innen_innenklasse
4572,20,frauen_arbeiter_innen_innenklasse
4573,-1,mehr_menschen_deutschland_wurde
4574,-1,mehr_menschen_deutschland_wurde
4575,20,frauen_arbeiter_innen_innenklasse
4576,13,polizei_polizisten_reul_innen
4577,20,frauen_arbeiter_innen_innenklasse
4578,-1,mehr_menschen_deutschland_wurde
4579,1,libyen_sea_bord_schiff
4580,-1,mehr_menschen_deutschland_wurde
4581,3,prozent_000_deutschland_mehr
4582,3,prozent_000_deutschland_mehr
4583,3,prozent_000_deutschland_mehr
4584,-1,mehr_menschen_deutschland_wurde
4585,-1,mehr_menschen_deutschland_wurde
4586,5,mexiko_trump_us_usa
4587,1,libyen_sea_bord_schiff
4588,-1,mehr_menschen_deutschland_wurde
4589,-1,mehr_menschen_deutschland_wurde
4590,2,eu_brexit_europäischen_europa
4591,-1,mehr_menschen_deutschland_wurde
4593,-1,mehr_menschen_deutschland_wurde
4594,-1,mehr_menschen_deutschland_wurde
4595,21,islam_deutschland_muslime_sei
4596,-1,mehr_menschen_deutschland_wurde
4597,-1,mehr_menschen_deutschland_wurde
4598,1,libyen_sea_bord_schiff
4599,-1,mehr_menschen_deutschland_wurde
4600,0,grenze_belarus_polen_eu
4601,8,deutschland_wurde_sagt_familie
4602,-1,mehr_menschen_deutschland_wurde
4603,11,trump_biden_demokraten_us
4604,-1,mehr_menschen_deutschland_wurde
4605,-1,mehr_menschen_deutschland_wurde
4606,-1,mehr_menschen_deutschland_wurde
4607,12,deutschland_menschen_deutschen_mehr
4608,-1,mehr_menschen_deutschland_wurde
4609,8,deutschland_wurde_sagt_familie
4610,15,taliban_afghanistan_kabul_us
4611,-1,mehr_menschen_deutschland_wurde
4612,3,prozent_000_deutschland_mehr
4613,7,moria_lesbos_griechischen_lager
4614,-1,mehr_menschen_deutschland_wurde
4615,-1,mehr_menschen_deutschland_wurde
4616,3,prozent_000_deutschland_mehr
4617,-1,mehr_menschen_deutschland_wurde
4618,-1,mehr_menschen_deutschland_wurde
4619,13,polizei_polizisten_reul_innen
4620,-1,mehr_menschen_deutschland_wurde
4621,-1,mehr_menschen_deutschland_wurde
4622,3,prozent_000_deutschland_mehr
4623,-1,mehr_menschen_deutschland_wurde
4624,-1,mehr_menschen_deutschland_wurde
4625,14,eu_kommission_staaten_seehofer
4626,11,trump_biden_demokraten_us
4627,11,trump_biden_demokraten_us
4628,-1,mehr_menschen_deutschland_wurde
4629,-1,mehr_menschen_deutschland_wurde
4630,-1,mehr_menschen_deutschland_wurde
4631,6,corona_pandemie_menschen_covid
4632,7,moria_lesbos_griechischen_lager
4633,-1,mehr_menschen_deutschland_wurde
4634,-1,mehr_menschen_deutschland_wurde
4635,5,mexiko_trump_us_usa
4637,7,moria_lesbos_griechischen_lager
4638,-1,mehr_menschen_deutschland_wurde
4639,5,mexiko_trump_us_usa
4640,-1,mehr_menschen_deutschland_wurde
4641,2,eu_brexit_europäischen_europa
4642,13,polizei_polizisten_reul_innen
4643,3,prozent_000_deutschland_mehr
4644,6,corona_pandemie_menschen_covid
4645,5,mexiko_trump_us_usa
4646,-1,mehr_menschen_deutschland_wurde
4647,11,trump_biden_demokraten_us
4648,18,türkei_griechenland_griechischen_migranten
4649,1,libyen_sea_bord_schiff
4650,-1,mehr_menschen_deutschland_wurde
4651,11,trump_biden_demokraten_us
4652,15,taliban_afghanistan_kabul_us
4653,-1,mehr_menschen_deutschland_wurde
4654,-1,mehr_menschen_deutschland_wurde
4656,-1,mehr_menschen_deutschland_wurde
4657,24,salvini_italien_lega_matteo
4658,11,trump_biden_demokraten_us
4659,18,türkei_griechenland_griechischen_migranten
4660,5,mexiko_trump_us_usa
4661,-1,mehr_menschen_deutschland_wurde
4662,-1,mehr_menschen_deutschland_wurde
4663,5,mexiko_trump_us_usa
4664,-1,mehr_menschen_deutschland_wurde
4665,14,eu_kommission_staaten_seehofer
4666,6,corona_pandemie_menschen_covid
4667,-1,mehr_menschen_deutschland_wurde
4668,-1,mehr_menschen_deutschland_wurde
4669,-1,mehr_menschen_deutschland_wurde
4670,18,türkei_griechenland_griechischen_migranten
4671,11,trump_biden_demokraten_us
4672,21,islam_deutschland_muslime_sei
4673,-1,mehr_menschen_deutschland_wurde
4674,14,eu_kommission_staaten_seehofer
4675,1,libyen_sea_bord_schiff
4676,-1,mehr_menschen_deutschland_wurde
4677,4,türkei_eu_erdogan_türkische
4678,1,libyen_sea_bord_schiff
4679,-1,mehr_menschen_deutschland_wurde
4680,6,corona_pandemie_menschen_covid
4681,19,ard_medien_schon_journalisten
4682,6,corona_pandemie_menschen_covid
4683,-1,mehr_menschen_deutschland_wurde
4684,-1,mehr_menschen_deutschland_wurde
4685,3,prozent_000_deutschland_mehr
4686,-1,mehr_menschen_deutschland_wurde
4687,-1,mehr_menschen_deutschland_wurde
4688,6,corona_pandemie_menschen_covid
4689,-1,mehr_menschen_deutschland_wurde
4690,-1,mehr_menschen_deutschland_wurde
4691,-1,mehr_menschen_deutschland_wurde
4692,-1,mehr_menschen_deutschland_wurde
4693,5,mexiko_trump_us_usa
4695,2,eu_brexit_europäischen_europa
4696,6,corona_pandemie_menschen_covid
4697,22,afghanistan_taliban_afghanen_kabul
4698,-1,mehr_menschen_deutschland_wurde
4699,13,polizei_polizisten_reul_innen
4700,15,taliban_afghanistan_kabul_us
4701,3,prozent_000_deutschland_mehr
4702,-1,mehr_menschen_deutschland_wurde
4703,-1,mehr_menschen_deutschland_wurde
4704,-1,mehr_menschen_deutschland_wurde
4705,1,libyen_sea_bord_schiff
4706,-1,mehr_menschen_deutschland_wurde
4707,-1,mehr_menschen_deutschland_wurde
4708,3,prozent_000_deutschland_mehr
4709,-1,mehr_menschen_deutschland_wurde
4710,-1,mehr_menschen_deutschland_wurde
4711,2,eu_brexit_europäischen_europa
4712,3,prozent_000_deutschland_mehr
4713,0,grenze_belarus_polen_eu
4714,-1,mehr_menschen_deutschland_wurde
4715,-1,mehr_menschen_deutschland_wurde
4716,-1,mehr_menschen_deutschland_wurde
4717,-1,mehr_menschen_deutschland_wurde
4718,0,grenze_belarus_polen_eu
4719,3,prozent_000_deutschland_mehr
4720,-1,mehr_menschen_deutschland_wurde
4721,12,deutschland_menschen_deutschen_mehr
4722,-1,mehr_menschen_deutschland_wurde
4723,11,trump_biden_demokraten_us
4724,24,salvini_italien_lega_matteo
4725,-1,mehr_menschen_deutschland_wurde
4726,23,deutschland_anträge_000_prozent
4727,23,deutschland_anträge_000_prozent
4728,5,mexiko_trump_us_usa
4729,-1,mehr_menschen_deutschland_wurde
4730,6,corona_pandemie_menschen_covid
4731,-1,mehr_menschen_deutschland_wurde
4732,17,merkel_kanzlerin_angela_deutschland
4733,-1,mehr_menschen_deutschland_wurde
4734,6,corona_pandemie_menschen_covid
4735,-1,mehr_menschen_deutschland_wurde
4736,-1,mehr_menschen_deutschland_wurde
4737,-1,mehr_menschen_deutschland_wurde
4739,-1,mehr_menschen_deutschland_wurde
4740,-1,mehr_menschen_deutschland_wurde
4741,15,taliban_afghanistan_kabul_us
4742,-1,mehr_menschen_deutschland_wurde
4743,-1,mehr_menschen_deutschland_wurde
4747,-1,mehr_menschen_deutschland_wurde
4748,8,deutschland_wurde_sagt_familie
4749,1,libyen_sea_bord_schiff
4750,7,moria_lesbos_griechischen_lager
4751,-1,mehr_menschen_deutschland_wurde
4754,11,trump_biden_demokraten_us
4755,-1,mehr_menschen_deutschland_wurde
4756,6,corona_pandemie_menschen_covid
4757,6,corona_pandemie_menschen_covid
4758,-1,mehr_menschen_deutschland_wurde
4760,8,deutschland_wurde_sagt_familie
4761,4,türkei_eu_erdogan_türkische
4762,21,islam_deutschland_muslime_sei
4764,19,ard_medien_schon_journalisten
4765,-1,mehr_menschen_deutschland_wurde
4766,12,deutschland_menschen_deutschen_mehr
4767,-1,mehr_menschen_deutschland_wurde
4771,-1,mehr_menschen_deutschland_wurde
4772,-1,mehr_menschen_deutschland_wurde
4773,1,libyen_sea_bord_schiff
4774,2,eu_brexit_europäischen_europa
4775,-1,mehr_menschen_deutschland_wurde
4776,20,frauen_arbeiter_innen_innenklasse
4777,16,syrien_syrischen_idlib_al
4778,-1,mehr_menschen_deutschland_wurde
4781,-1,mehr_menschen_deutschland_wurde
4783,12,deutschland_menschen_deutschen_mehr
4785,-1,mehr_menschen_deutschland_wurde
4786,-1,mehr_menschen_deutschland_wurde
4788,4,türkei_eu_erdogan_türkische
4790,-1,mehr_menschen_deutschland_wurde
4791,-1,mehr_menschen_deutschland_wurde
4793,-1,mehr_menschen_deutschland_wurde
4794,20,frauen_arbeiter_innen_innenklasse
4795,-1,mehr_menschen_deutschland_wurde
4796,-1,mehr_menschen_deutschland_wurde
4797,-1,mehr_menschen_deutschland_wurde
4798,-1,mehr_menschen_deutschland_wurde
4802,7,moria_lesbos_griechischen_lager
4803,-1,mehr_menschen_deutschland_wurde
4805,-1,mehr_menschen_deutschland_wurde
4807,-1,mehr_menschen_deutschland_wurde
4808,16,syrien_syrischen_idlib_al
4810,-1,mehr_menschen_deutschland_wurde
4811,-1,mehr_menschen_deutschland_wurde
4813,-1,mehr_menschen_deutschland_wurde
4814,12,deutschland_menschen_deutschen_mehr
4815,-1,mehr_menschen_deutschland_wurde
4816,1,libyen_sea_bord_schiff
4817,-1,mehr_menschen_deutschland_wurde
4819,-1,mehr_menschen_deutschland_wurde
4820,-1,mehr_menschen_deutschland_wurde
4822,16,syrien_syrischen_idlib_al
4823,-1,mehr_menschen_deutschland_wurde
4825,-1,mehr_menschen_deutschland_wurde
4827,-1,mehr_menschen_deutschland_wurde
4828,2,eu_brexit_europäischen_europa
4830,11,trump_biden_demokraten_us
4832,-1,mehr_menschen_deutschland_wurde
4835,-1,mehr_menschen_deutschland_wurde
4839,16,syrien_syrischen_idlib_al
4843,18,türkei_griechenland_griechischen_migranten
4844,-1,mehr_menschen_deutschland_wurde
4846,6,corona_pandemie_menschen_covid
4848,-1,mehr_menschen_deutschland_wurde
4850,-1,mehr_menschen_deutschland_wurde
4852,-1,mehr_menschen_deutschland_wurde
4854,-1,mehr_menschen_deutschland_wurde
4855,1,libyen_sea_bord_schiff
4856,-1,mehr_menschen_deutschland_wurde
4857,-1,mehr_menschen_deutschland_wurde
4859,-1,mehr_menschen_deutschland_wurde
4860,-1,mehr_menschen_deutschland_wurde
4862,13,polizei_polizisten_reul_innen
4863,-1,mehr_menschen_deutschland_wurde
4864,18,türkei_griechenland_griechischen_migranten
4865,-1,mehr_menschen_deutschland_wurde
4867,-1,mehr_menschen_deutschland_wurde
4868,19,ard_medien_schon_journalisten
4871,-1,mehr_menschen_deutschland_wurde
4873,-1,mehr_menschen_deutschland_wurde
4874,-1,mehr_menschen_deutschland_wurde
4876,-1,mehr_menschen_deutschland_wurde
4877,1,libyen_sea_bord_schiff
4878,-1,mehr_menschen_deutschland_wurde
4880,-1,mehr_menschen_deutschland_wurde
4882,3,prozent_000_deutschland_mehr
4884,-1,mehr_menschen_deutschland_wurde
4885,-1,mehr_menschen_deutschland_wurde
4886,1,libyen_sea_bord_schiff
4887,1,libyen_sea_bord_schiff
4889,-1,mehr_menschen_deutschland_wurde
4890,-1,mehr_menschen_deutschland_wurde
4895,-1,mehr_menschen_deutschland_wurde
4897,-1,mehr_menschen_deutschland_wurde
4900,-1,mehr_menschen_deutschland_wurde
4904,-1,mehr_menschen_deutschland_wurde
4906,-1,mehr_menschen_deutschland_wurde
4907,-1,mehr_menschen_deutschland_wurde
4908,-1,mehr_menschen_deutschland_wurde
4909,19,ard_medien_schon_journalisten
4910,-1,mehr_menschen_deutschland_wurde
4911,-1,mehr_menschen_deutschland_wurde
4912,1,libyen_sea_bord_schiff
4913,8,deutschland_wurde_sagt_familie
4914,-1,mehr_menschen_deutschland_wurde
4915,-1,mehr_menschen_deutschland_wurde
4916,-1,mehr_menschen_deutschland_wurde
4917,21,islam_deutschland_muslime_sei
4920,-1,mehr_menschen_deutschland_wurde
4921,-1,mehr_menschen_deutschland_wurde
4923,1,libyen_sea_bord_schiff
4924,-1,mehr_menschen_deutschland_wurde
4925,2,eu_brexit_europäischen_europa
4926,4,türkei_eu_erdogan_türkische
4927,-1,mehr_menschen_deutschland_wurde
4928,2,eu_brexit_europäischen_europa
4929,-1,mehr_menschen_deutschland_wurde
4930,-1,mehr_menschen_deutschland_wurde
4933,-1,mehr_menschen_deutschland_wurde
4936,-1,mehr_menschen_deutschland_wurde
4937,-1,mehr_menschen_deutschland_wurde
4940,-1,mehr_menschen_deutschland_wurde
4942,-1,mehr_menschen_deutschland_wurde
4945,-1,mehr_menschen_deutschland_wurde
4946,19,ard_medien_schon_journalisten
4947,-1,mehr_menschen_deutschland_wurde
4949,11,trump_biden_demokraten_us
4950,-1,mehr_menschen_deutschland_wurde
4954,1,libyen_sea_bord_schiff
4956,-1,mehr_menschen_deutschland_wurde
4957,6,corona_pandemie_menschen_covid
4958,10,russland_putin_ukraine_russischen
4959,-1,mehr_menschen_deutschland_wurde
4961,1,libyen_sea_bord_schiff
4964,8,deutschland_wurde_sagt_familie
4965,-1,mehr_menschen_deutschland_wurde
4966,1,libyen_sea_bord_schiff
4967,-1,mehr_menschen_deutschland_wurde
4969,-1,mehr_menschen_deutschland_wurde
4973,-1,mehr_menschen_deutschland_wurde
4974,1,libyen_sea_bord_schiff
4975,-1,mehr_menschen_deutschland_wurde
4976,4,türkei_eu_erdogan_türkische
4977,-1,mehr_menschen_deutschland_wurde
