id,topic,topic_label
5107,1,afghanistan_afghans_afghan_taliban
5108,36,migrants_greece_libya_greek
5109,-1,border_said_biden_president
5110,30,democrats_reconciliation_senate_parliamentarian
5111,24,ice_aliens_enforcement_illegal
5112,-1,border_said_biden_president
5113,-1,border_said_biden_president
5114,8,uk_channel_british_migrants
5115,-1,border_said_biden_president
5116,9,belarus_eu_poland_belarusian
5117,-1,border_said_biden_president
5118,-1,border_said_biden_president
5119,-1,border_said_biden_president
5120,1,afghanistan_afghans_afghan_taliban
5121,3,title_title 42_42_border
5122,8,uk_channel_british_migrants
5123,8,uk_channel_british_migrants
5124,26,workers_labor_jobs_foreign
5125,8,uk_channel_british_migrants
5126,-1,border_said_biden_president
5127,-1,border_said_biden_president
5128,20,percent_voters_poll_immigration
5129,4,asylum_mexico_court_policy
5130,27,caravan_migrants_mexico_tapachula
5131,20,percent_voters_poll_immigration
5132,1,afghanistan_afghans_afghan_taliban
5133,26,workers_labor_jobs_foreign
5134,-1,border_said_biden_president
5135,24,ice_aliens_enforcement_illegal
5136,24,ice_aliens_enforcement_illegal
5137,8,uk_channel_british_migrants
5138,-1,border_said_biden_president
5139,8,uk_channel_british_migrants
5140,9,belarus_eu_poland_belarusian
5141,4,asylum_mexico_court_policy
5142,11,daca_citizenship_immigration_immigrants
5143,-1,border_said_biden_president
5144,-1,border_said_biden_president
5145,8,uk_channel_british_migrants
5146,-1,border_said_biden_president
5147,-1,border_said_biden_president
5148,9,belarus_eu_poland_belarusian
5149,-1,border_said_biden_president
5150,8,uk_channel_british_migrants
5151,26,workers_labor_jobs_foreign
5152,21,abbott_texas_border_migrants
5153,-1,border_said_biden_president
5154,11,daca_citizenship_immigration_immigrants
5155,-1,border_said_biden_president
5156,-1,border_said_biden_president
5157,8,uk_channel_british_migrants
5158,8,uk_channel_british_migrants
5159,21,abbott_texas_border_migrants
5160,-1,border_said_biden_president
5161,-1,border_said_biden_president
5162,14,wall_border_border wall_construction
5163,29,biden_border_immigration_administration
5164,30,democrats_reconciliation_senate_parliamentarian
5165,17,mayorkas_border_dhs_security
5166,21,abbott_texas_border_migrants
5167,-1,border_said_biden_president
5168,8,uk_channel_british_migrants
5169,-1,border_said_biden_president
5170,-1,border_said_biden_president
5171,4,asylum_mexico_court_policy
5172,-1,border_said_biden_president
5173,-1,border_said_biden_president
5174,8,uk_channel_british_migrants
5175,22,border_agents_migrants_patrol
5176,-1,border_said_biden_president
5177,-1,border_said_biden_president
5178,4,asylum_mexico_court_policy
5179,-1,border_said_biden_president
5180,8,uk_channel_british_migrants
5181,11,daca_citizenship_immigration_immigrants
5182,16,ice_detention_detained_detainees
5183,-1,border_said_biden_president
5184,37,texas_deportations_immigration_moratorium
5185,2,children_border_unaccompanied_hhs
5186,-1,border_said_biden_president
5187,4,asylum_mexico_court_policy
5188,4,asylum_mexico_court_policy
5189,4,asylum_mexico_court_policy
5190,3,title_title 42_42_border
5191,-1,border_said_biden_president
5192,16,ice_detention_detained_detainees
5193,16,ice_detention_detained_detainees
5194,15,agents_patrol_border patrol_border
5195,-1,border_said_biden_president
5196,16,ice_detention_detained_detainees
5197,16,ice_detention_detained_detainees
5198,4,asylum_mexico_court_policy
5199,-1,border_said_biden_president
5200,1,afghanistan_afghans_afghan_taliban
5201,16,ice_detention_detained_detainees
5202,-1,border_said_biden_president
5203,-1,border_said_biden_president
5204,25,separated_families_children_parents
5205,4,asylum_mexico_court_policy
5206,-1,border_said_biden_president
5207,1,afghanistan_afghans_afghan_taliban
5208,25,separated_families_children_parents
5209,-1,border_said_biden_president
5210,3,title_title 42_42_border
5211,-1,border_said_biden_president
5212,16,ice_detention_detained_detainees
5213,-1,border_said_biden_president
5214,16,ice_detention_detained_detainees
5215,16,ice_detention_detained_detainees
5216,26,workers_labor_jobs_foreign
5217,3,title_title 42_42_border
5218,-1,border_said_biden_president
5219,16,ice_detention_detained_detainees
5220,37,texas_deportations_immigration_moratorium
5221,4,asylum_mexico_court_policy
5222,17,mayorkas_border_dhs_security
5223,-1,border_said_biden_president
5224,7,democrats_senate_house_republicans
5225,-1,border_said_biden_president
5226,-1,border_said_biden_president
5227,-1,border_said_biden_president
5228,-1,border_said_biden_president
5229,-1,border_said_biden_president
5230,3,title_title 42_42_border
5231,1,afghanistan_afghans_afghan_taliban
5232,3,title_title 42_42_border
5233,2,children_border_unaccompanied_hhs
5234,20,percent_voters_poll_immigration
5235,-1,border_said_biden_president
5236,16,ice_detention_detained_detainees
5237,4,asylum_mexico_court_policy
5238,-1,border_said_biden_president
5239,-1,border_said_biden_president
5240,-1,border_said_biden_president
5241,-1,border_said_biden_president
5242,18,texas_migrants_covid19_border
5243,18,texas_migrants_covid19_border
5244,1,afghanistan_afghans_afghan_taliban
5245,-1,border_said_biden_president
5246,4,asylum_mexico_court_policy
5247,-1,border_said_biden_president
5249,4,asylum_mexico_court_policy
5250,-1,border_said_biden_president
5251,-1,border_said_biden_president
5252,7,democrats_senate_house_republicans
5253,3,title_title 42_42_border
5254,-1,border_said_biden_president
5255,11,daca_citizenship_immigration_immigrants
5256,16,ice_detention_detained_detainees
5257,6,new_vaccine_said_health
5258,11,daca_citizenship_immigration_immigrants
5260,20,percent_voters_poll_immigration
5261,-1,border_said_biden_president
5262,16,ice_detention_detained_detainees
5263,18,texas_migrants_covid19_border
5264,11,daca_citizenship_immigration_immigrants
5265,16,ice_detention_detained_detainees
5267,2,children_border_unaccompanied_hhs
5268,30,democrats_reconciliation_senate_parliamentarian
5269,-1,border_said_biden_president
5270,6,new_vaccine_said_health
5271,-1,border_said_biden_president
5272,4,asylum_mexico_court_policy
5273,-1,border_said_biden_president
5274,16,ice_detention_detained_detainees
5275,7,democrats_senate_house_republicans
5276,-1,border_said_biden_president
5277,0,ukraine_russian_said_ukrainian
5278,-1,border_said_biden_president
5279,16,ice_detention_detained_detainees
5280,7,democrats_senate_house_republicans
5281,-1,border_said_biden_president
5282,1,afghanistan_afghans_afghan_taliban
5283,-1,border_said_biden_president
5284,23,white_carlson_replacement_theory
5285,-1,border_said_biden_president
5287,11,daca_citizenship_immigration_immigrants
5288,4,asylum_mexico_court_policy
5289,-1,border_said_biden_president
5290,16,ice_detention_detained_detainees
5291,-1,border_said_biden_president
5293,-1,border_said_biden_president
5294,1,afghanistan_afghans_afghan_taliban
5295,-1,border_said_biden_president
5296,-1,border_said_biden_president
5297,-1,border_said_biden_president
5299,16,ice_detention_detained_detainees
5300,1,afghanistan_afghans_afghan_taliban
5301,-1,border_said_biden_president
5302,1,afghanistan_afghans_afghan_taliban
5303,16,ice_detention_detained_detainees
5304,4,asylum_mexico_court_policy
5305,11,daca_citizenship_immigration_immigrants
5306,16,ice_detention_detained_detainees
5307,16,ice_detention_detained_detainees
5308,-1,border_said_biden_president
5309,-1,border_said_biden_president
5310,38,border_crisis_biden_administration
5311,11,daca_citizenship_immigration_immigrants
5312,-1,border_said_biden_president
5313,3,title_title 42_42_border
5314,-1,border_said_biden_president
5317,-1,border_said_biden_president
5318,24,ice_aliens_enforcement_illegal
5319,30,democrats_reconciliation_senate_parliamentarian
5320,-1,border_said_biden_president
5321,19,refugee_refugees_cap_resettlement
5322,16,ice_detention_detained_detainees
5323,-1,border_said_biden_president
5324,4,asylum_mexico_court_policy
5325,1,afghanistan_afghans_afghan_taliban
5326,16,ice_detention_detained_detainees
5327,16,ice_detention_detained_detainees
5328,16,ice_detention_detained_detainees
5329,-1,border_said_biden_president
5330,18,texas_migrants_covid19_border
5331,-1,border_said_biden_president
5332,-1,border_said_biden_president
5333,-1,border_said_biden_president
5334,-1,border_said_biden_president
5335,-1,border_said_biden_president
5336,1,afghanistan_afghans_afghan_taliban
5337,16,ice_detention_detained_detainees
5338,3,title_title 42_42_border
5339,-1,border_said_biden_president
5340,1,afghanistan_afghans_afghan_taliban
5341,1,afghanistan_afghans_afghan_taliban
5342,18,texas_migrants_covid19_border
5343,11,daca_citizenship_immigration_immigrants
5344,-1,border_said_biden_president
5345,-1,border_said_biden_president
5346,6,new_vaccine_said_health
5347,-1,border_said_biden_president
5348,-1,border_said_biden_president
5349,16,ice_detention_detained_detainees
5350,-1,border_said_biden_president
5351,16,ice_detention_detained_detainees
5352,-1,border_said_biden_president
5355,34,abortion_reproductive_abortions_people
5356,4,asylum_mexico_court_policy
5357,-1,border_said_biden_president
5358,16,ice_detention_detained_detainees
5359,-1,border_said_biden_president
5360,-1,border_said_biden_president
5361,-1,border_said_biden_president
5362,11,daca_citizenship_immigration_immigrants
5363,16,ice_detention_detained_detainees
5365,19,refugee_refugees_cap_resettlement
5366,-1,border_said_biden_president
5367,3,title_title 42_42_border
5368,-1,border_said_biden_president
5369,4,asylum_mexico_court_policy
5370,4,asylum_mexico_court_policy
5371,19,refugee_refugees_cap_resettlement
5372,-1,border_said_biden_president
5373,16,ice_detention_detained_detainees
5374,1,afghanistan_afghans_afghan_taliban
5375,16,ice_detention_detained_detainees
5376,17,mayorkas_border_dhs_security
5377,3,title_title 42_42_border
5378,0,ukraine_russian_said_ukrainian
5379,-1,border_said_biden_president
5380,-1,border_said_biden_president
5381,-1,border_said_biden_president
5382,11,daca_citizenship_immigration_immigrants
5383,18,texas_migrants_covid19_border
5384,23,white_carlson_replacement_theory
5385,11,daca_citizenship_immigration_immigrants
5386,3,title_title 42_42_border
5387,11,daca_citizenship_immigration_immigrants
5388,-1,border_said_biden_president
5389,-1,border_said_biden_president
5390,3,title_title 42_42_border
5392,7,democrats_senate_house_republicans
5394,6,new_vaccine_said_health
5395,1,afghanistan_afghans_afghan_taliban
5396,1,afghanistan_afghans_afghan_taliban
5397,-1,border_said_biden_president
5399,-1,border_said_biden_president
5400,0,ukraine_russian_said_ukrainian
5401,5,asian_american_chinese_like
5402,-1,border_said_biden_president
5404,-1,border_said_biden_president
5406,16,ice_detention_detained_detainees
5407,19,refugee_refugees_cap_resettlement
5408,-1,border_said_biden_president
5409,-1,border_said_biden_president
5410,4,asylum_mexico_court_policy
5411,-1,border_said_biden_president
5412,7,democrats_senate_house_republicans
5413,16,ice_detention_detained_detainees
5414,3,title_title 42_42_border
5415,3,title_title 42_42_border
5417,-1,border_said_biden_president
5418,-1,border_said_biden_president
5419,4,asylum_mexico_court_policy
5421,-1,border_said_biden_president
5422,19,refugee_refugees_cap_resettlement
5423,1,afghanistan_afghans_afghan_taliban
5424,-1,border_said_biden_president
5425,3,title_title 42_42_border
5426,16,ice_detention_detained_detainees
5427,-1,border_said_biden_president
5428,25,separated_families_children_parents
5429,0,ukraine_russian_said_ukrainian
5430,16,ice_detention_detained_detainees
5431,0,ukraine_russian_said_ukrainian
5432,3,title_title 42_42_border
5433,19,refugee_refugees_cap_resettlement
5434,0,ukraine_russian_said_ukrainian
5435,18,texas_migrants_covid19_border
5436,1,afghanistan_afghans_afghan_taliban
5437,1,afghanistan_afghans_afghan_taliban
5439,30,democrats_reconciliation_senate_parliamentarian
5440,11,daca_citizenship_immigration_immigrants
5441,14,wall_border_border wall_construction
5442,-1,border_said_biden_president
5443,14,wall_border_border wall_construction
5444,1,afghanistan_afghans_afghan_taliban
5445,7,democrats_senate_house_republicans
5447,-1,border_said_biden_president
5448,-1,border_said_biden_president
5449,16,ice_detention_detained_detainees
5450,30,democrats_reconciliation_senate_parliamentarian
5451,-1,border_said_biden_president
5452,-1,border_said_biden_president
5454,0,ukraine_russian_said_ukrainian
5455,16,ice_detention_detained_detainees
5457,3,title_title 42_42_border
5458,3,title_title 42_42_border
5459,-1,border_said_biden_president
5461,-1,border_said_biden_president
5462,2,children_border_unaccompanied_hhs
5463,-1,border_said_biden_president
5464,16,ice_detention_detained_detainees
5465,16,ice_detention_detained_detainees
5466,-1,border_said_biden_president
5467,-1,border_said_biden_president
5468,14,wall_border_border wall_construction
5469,11,daca_citizenship_immigration_immigrants
5470,3,title_title 42_42_border
5471,16,ice_detention_detained_detainees
5472,23,white_carlson_replacement_theory
5473,1,afghanistan_afghans_afghan_taliban
5474,19,refugee_refugees_cap_resettlement
5475,11,daca_citizenship_immigration_immigrants
5476,6,new_vaccine_said_health
5477,4,asylum_mexico_court_policy
5478,16,ice_detention_detained_detainees
5479,-1,border_said_biden_president
5480,0,ukraine_russian_said_ukrainian
5482,30,democrats_reconciliation_senate_parliamentarian
5485,-1,border_said_biden_president
5486,16,ice_detention_detained_detainees
5487,11,daca_citizenship_immigration_immigrants
5488,-1,border_said_biden_president
5489,3,title_title 42_42_border
5491,1,afghanistan_afghans_afghan_taliban
5493,-1,border_said_biden_president
5494,-1,border_said_biden_president
5495,1,afghanistan_afghans_afghan_taliban
5497,16,ice_detention_detained_detainees
5499,16,ice_detention_detained_detainees
5500,-1,border_said_biden_president
5501,1,afghanistan_afghans_afghan_taliban
5502,-1,border_said_biden_president
5504,11,daca_citizenship_immigration_immigrants
5505,2,children_border_unaccompanied_hhs
5506,-1,border_said_biden_president
5507,2,children_border_unaccompanied_hhs
5509,4,asylum_mexico_court_policy
5510,-1,border_said_biden_president
5511,16,ice_detention_detained_detainees
5512,23,white_carlson_replacement_theory
5513,37,texas_deportations_immigration_moratorium
5514,-1,border_said_biden_president
5515,20,percent_voters_poll_immigration
5516,-1,border_said_biden_president
5517,16,ice_detention_detained_detainees
5518,16,ice_detention_detained_detainees
5520,-1,border_said_biden_president
5521,-1,border_said_biden_president
5522,11,daca_citizenship_immigration_immigrants
5523,3,title_title 42_42_border
5524,16,ice_detention_detained_detainees
5525,16,ice_detention_detained_detainees
5526,-1,border_said_biden_president
5527,-1,border_said_biden_president
5528,16,ice_detention_detained_detainees
5529,16,ice_detention_detained_detainees
5530,16,ice_detention_detained_detainees
5531,4,asylum_mexico_court_policy
5532,37,texas_deportations_immigration_moratorium
5533,4,asylum_mexico_court_policy
5534,4,asylum_mexico_court_policy
5535,19,refugee_refugees_cap_resettlement
5536,16,ice_detention_detained_detainees
5539,16,ice_detention_detained_detainees
5540,7,democrats_senate_house_republicans
5541,6,new_vaccine_said_health
5542,4,asylum_mexico_court_policy
5543,1,afghanistan_afghans_afghan_taliban
5544,37,texas_deportations_immigration_moratorium
5548,0,ukraine_russian_said_ukrainian
5549,-1,border_said_biden_president
5550,33,israel_palestinian_israeli_palestinians
5551,5,asian_american_chinese_like
5552,5,asian_american_chinese_like
5553,5,asian_american_chinese_like
5555,-1,border_said_biden_president
5556,-1,border_said_biden_president
5557,-1,border_said_biden_president
5558,5,asian_american_chinese_like
5560,-1,border_said_biden_president
5561,5,asian_american_chinese_like
5562,33,israel_palestinian_israeli_palestinians
5563,8,uk_channel_british_migrants
5564,1,afghanistan_afghans_afghan_taliban
5565,-1,border_said_biden_president
5566,0,ukraine_russian_said_ukrainian
5567,1,afghanistan_afghans_afghan_taliban
5568,9,belarus_eu_poland_belarusian
5569,6,new_vaccine_said_health
5570,0,ukraine_russian_said_ukrainian
5572,-1,border_said_biden_president
5573,-1,border_said_biden_president
5574,8,uk_channel_british_migrants
5575,31,djokovic_australian_australia_tennis
5576,12,migrants_antonio_san antonio_truck
5577,5,asian_american_chinese_like
5578,-1,border_said_biden_president
5579,4,asylum_mexico_court_policy
5580,-1,border_said_biden_president
5581,-1,border_said_biden_president
5582,31,djokovic_australian_australia_tennis
5583,-1,border_said_biden_president
5584,31,djokovic_australian_australia_tennis
5585,0,ukraine_russian_said_ukrainian
5586,5,asian_american_chinese_like
5587,12,migrants_antonio_san antonio_truck
5588,-1,border_said_biden_president
5589,0,ukraine_russian_said_ukrainian
5590,27,caravan_migrants_mexico_tapachula
5591,5,asian_american_chinese_like
5592,-1,border_said_biden_president
5593,34,abortion_reproductive_abortions_people
5594,-1,border_said_biden_president
5595,6,new_vaccine_said_health
5596,-1,border_said_biden_president
5597,12,migrants_antonio_san antonio_truck
5598,-1,border_said_biden_president
5599,23,white_carlson_replacement_theory
5600,5,asian_american_chinese_like
5601,5,asian_american_chinese_like
5602,8,uk_channel_british_migrants
5603,-1,border_said_biden_president
5604,33,israel_palestinian_israeli_palestinians
5605,-1,border_said_biden_president
5606,5,asian_american_chinese_like
5607,12,migrants_antonio_san antonio_truck
5608,-1,border_said_biden_president
5609,5,asian_american_chinese_like
5610,5,asian_american_chinese_like
5611,-1,border_said_biden_president
5612,3,title_title 42_42_border
5613,-1,border_said_biden_president
5614,0,ukraine_russian_said_ukrainian
5615,-1,border_said_biden_president
5616,-1,border_said_biden_president
5617,-1,border_said_biden_president
5618,-1,border_said_biden_president
5619,39,le_le pen_pen_macron
5620,1,afghanistan_afghans_afghan_taliban
5621,5,asian_american_chinese_like
5622,36,migrants_greece_libya_greek
5623,6,new_vaccine_said_health
5624,-1,border_said_biden_president
5625,1,afghanistan_afghans_afghan_taliban
5626,0,ukraine_russian_said_ukrainian
5627,32,workers_labor_food_union
5628,-1,border_said_biden_president
5629,-1,border_said_biden_president
5630,-1,border_said_biden_president
5631,-1,border_said_biden_president
5632,-1,border_said_biden_president
5633,1,afghanistan_afghans_afghan_taliban
5634,-1,border_said_biden_president
5635,-1,border_said_biden_president
5636,5,asian_american_chinese_like
5637,8,uk_channel_british_migrants
5638,-1,border_said_biden_president
5639,-1,border_said_biden_president
5640,23,white_carlson_replacement_theory
5641,8,uk_channel_british_migrants
5642,0,ukraine_russian_said_ukrainian
5643,-1,border_said_biden_president
5644,-1,border_said_biden_president
5645,12,migrants_antonio_san antonio_truck
5646,1,afghanistan_afghans_afghan_taliban
5647,-1,border_said_biden_president
5648,2,children_border_unaccompanied_hhs
5649,2,children_border_unaccompanied_hhs
5651,32,workers_labor_food_union
5652,-1,border_said_biden_president
5653,7,democrats_senate_house_republicans
5654,-1,border_said_biden_president
5655,28,recall_california_newsom_elder
5656,6,new_vaccine_said_health
5657,-1,border_said_biden_president
5660,32,workers_labor_food_union
5661,32,workers_labor_food_union
5662,0,ukraine_russian_said_ukrainian
5663,-1,border_said_biden_president
5664,-1,border_said_biden_president
5665,11,daca_citizenship_immigration_immigrants
5666,-1,border_said_biden_president
5667,-1,border_said_biden_president
5668,32,workers_labor_food_union
5669,-1,border_said_biden_president
5670,-1,border_said_biden_president
5671,5,asian_american_chinese_like
5672,-1,border_said_biden_president
5673,19,refugee_refugees_cap_resettlement
5675,6,new_vaccine_said_health
5676,1,afghanistan_afghans_afghan_taliban
5677,-1,border_said_biden_president
5678,-1,border_said_biden_president
5679,-1,border_said_biden_president
5680,-1,border_said_biden_president
5682,-1,border_said_biden_president
5683,6,new_vaccine_said_health
5684,-1,border_said_biden_president
5685,-1,border_said_biden_president
5686,-1,border_said_biden_president
5688,5,asian_american_chinese_like
5689,17,mayorkas_border_dhs_security
5690,7,democrats_senate_house_republicans
5691,0,ukraine_russian_said_ukrainian
5693,-1,border_said_biden_president
5694,-1,border_said_biden_president
5695,-1,border_said_biden_president
5696,7,democrats_senate_house_republicans
5697,-1,border_said_biden_president
5698,32,workers_labor_food_union
5699,7,democrats_senate_house_republicans
5700,-1,border_said_biden_president
5701,6,new_vaccine_said_health
5702,-1,border_said_biden_president
5703,28,recall_california_newsom_elder
5704,7,democrats_senate_house_republicans
5705,7,democrats_senate_house_republicans
5706,-1,border_said_biden_president
5707,28,recall_california_newsom_elder
5708,7,democrats_senate_house_republicans
5709,-1,border_said_biden_president
5710,-1,border_said_biden_president
5711,0,ukraine_russian_said_ukrainian
5713,1,afghanistan_afghans_afghan_taliban
5714,7,democrats_senate_house_republicans
5715,1,afghanistan_afghans_afghan_taliban
5716,-1,border_said_biden_president
5717,12,migrants_antonio_san antonio_truck
5718,7,democrats_senate_house_republicans
5719,1,afghanistan_afghans_afghan_taliban
5720,-1,border_said_biden_president
5721,-1,border_said_biden_president
5722,-1,border_said_biden_president
5723,-1,border_said_biden_president
5724,32,workers_labor_food_union
5725,13,harris_border_president_vice
5726,-1,border_said_biden_president
5727,-1,border_said_biden_president
5728,-1,border_said_biden_president
5729,4,asylum_mexico_court_policy
5730,6,new_vaccine_said_health
5731,-1,border_said_biden_president
5732,-1,border_said_biden_president
5733,-1,border_said_biden_president
5734,-1,border_said_biden_president
5735,0,ukraine_russian_said_ukrainian
5736,-1,border_said_biden_president
5737,-1,border_said_biden_president
5738,0,ukraine_russian_said_ukrainian
5739,28,recall_california_newsom_elder
5740,-1,border_said_biden_president
5743,7,democrats_senate_house_republicans
5744,5,asian_american_chinese_like
5745,7,democrats_senate_house_republicans
5747,1,afghanistan_afghans_afghan_taliban
5748,7,democrats_senate_house_republicans
5749,-1,border_said_biden_president
5750,-1,border_said_biden_president
5751,0,ukraine_russian_said_ukrainian
5752,-1,border_said_biden_president
5753,1,afghanistan_afghans_afghan_taliban
5755,-1,border_said_biden_president
5756,-1,border_said_biden_president
5757,6,new_vaccine_said_health
5758,-1,border_said_biden_president
5759,6,new_vaccine_said_health
5760,32,workers_labor_food_union
5762,28,recall_california_newsom_elder
5763,7,democrats_senate_house_republicans
5764,32,workers_labor_food_union
5765,-1,border_said_biden_president
5766,-1,border_said_biden_president
5767,7,democrats_senate_house_republicans
5768,-1,border_said_biden_president
5769,-1,border_said_biden_president
5770,-1,border_said_biden_president
5771,0,ukraine_russian_said_ukrainian
5772,-1,border_said_biden_president
5773,-1,border_said_biden_president
5774,-1,border_said_biden_president
5775,6,new_vaccine_said_health
5776,-1,border_said_biden_president
5778,-1,border_said_biden_president
5779,-1,border_said_biden_president
5780,1,afghanistan_afghans_afghan_taliban
5781,-1,border_said_biden_president
5782,0,ukraine_russian_said_ukrainian
5783,1,afghanistan_afghans_afghan_taliban
5784,-1,border_said_biden_president
5785,-1,border_said_biden_president
5786,28,recall_california_newsom_elder
5789,-1,border_said_biden_president
5790,-1,border_said_biden_president
5791,1,afghanistan_afghans_afghan_taliban
5792,-1,border_said_biden_president
5793,1,afghanistan_afghans_afghan_taliban
5794,1,afghanistan_afghans_afghan_taliban
5795,7,democrats_senate_house_republicans
5796,3,title_title 42_42_border
5798,-1,border_said_biden_president
5800,-1,border_said_biden_president
5801,14,wall_border_border wall_construction
5802,-1,border_said_biden_president
5803,-1,border_said_biden_president
5804,-1,border_said_biden_president
5806,6,new_vaccine_said_health
5807,1,afghanistan_afghans_afghan_taliban
5808,-1,border_said_biden_president
5809,-1,border_said_biden_president
5810,1,afghanistan_afghans_afghan_taliban
5811,0,ukraine_russian_said_ukrainian
5812,-1,border_said_biden_president
5813,11,daca_citizenship_immigration_immigrants
5814,0,ukraine_russian_said_ukrainian
5816,30,democrats_reconciliation_senate_parliamentarian
5817,7,democrats_senate_house_republicans
5818,7,democrats_senate_house_republicans
5819,-1,border_said_biden_president
5820,-1,border_said_biden_president
5821,-1,border_said_biden_president
5822,3,title_title 42_42_border
5823,-1,border_said_biden_president
5824,30,democrats_reconciliation_senate_parliamentarian
5825,32,workers_labor_food_union
5826,-1,border_said_biden_president
5827,-1,border_said_biden_president
5828,-1,border_said_biden_president
5829,4,asylum_mexico_court_policy
5830,-1,border_said_biden_president
5831,7,democrats_senate_house_republicans
5832,7,democrats_senate_house_republicans
5833,-1,border_said_biden_president
5835,0,ukraine_russian_said_ukrainian
5836,-1,border_said_biden_president
5837,-1,border_said_biden_president
5838,-1,border_said_biden_president
5839,-1,border_said_biden_president
5840,7,democrats_senate_house_republicans
5841,-1,border_said_biden_president
5842,-1,border_said_biden_president
5844,-1,border_said_biden_president
5846,6,new_vaccine_said_health
5849,3,title_title 42_42_border
5850,-1,border_said_biden_president
5851,1,afghanistan_afghans_afghan_taliban
5852,7,democrats_senate_house_republicans
5853,1,afghanistan_afghans_afghan_taliban
5854,5,asian_american_chinese_like
5855,7,democrats_senate_house_republicans
5856,-1,border_said_biden_president
5857,7,democrats_senate_house_republicans
5858,7,democrats_senate_house_republicans
5859,23,white_carlson_replacement_theory
5860,1,afghanistan_afghans_afghan_taliban
5861,-1,border_said_biden_president
5862,-1,border_said_biden_president
5863,7,democrats_senate_house_republicans
5865,7,democrats_senate_house_republicans
5866,1,afghanistan_afghans_afghan_taliban
5867,-1,border_said_biden_president
5868,6,new_vaccine_said_health
5869,0,ukraine_russian_said_ukrainian
5870,-1,border_said_biden_president
5871,6,new_vaccine_said_health
5872,-1,border_said_biden_president
5874,-1,border_said_biden_president
5875,33,israel_palestinian_israeli_palestinians
5876,30,democrats_reconciliation_senate_parliamentarian
5877,-1,border_said_biden_president
5879,-1,border_said_biden_president
5880,6,new_vaccine_said_health
5881,-1,border_said_biden_president
5882,1,afghanistan_afghans_afghan_taliban
5884,0,ukraine_russian_said_ukrainian
5885,6,new_vaccine_said_health
5886,-1,border_said_biden_president
5887,7,democrats_senate_house_republicans
5888,-1,border_said_biden_president
5889,-1,border_said_biden_president
5890,-1,border_said_biden_president
5892,-1,border_said_biden_president
5893,32,workers_labor_food_union
5895,32,workers_labor_food_union
5896,0,ukraine_russian_said_ukrainian
5897,-1,border_said_biden_president
5899,-1,border_said_biden_president
5900,7,democrats_senate_house_republicans
5901,-1,border_said_biden_president
5903,0,ukraine_russian_said_ukrainian
5904,-1,border_said_biden_president
5905,1,afghanistan_afghans_afghan_taliban
5906,1,afghanistan_afghans_afghan_taliban
5907,-1,border_said_biden_president
5908,5,asian_american_chinese_like
5909,-1,border_said_biden_president
5911,7,democrats_senate_house_republicans
5912,-1,border_said_biden_president
5913,7,democrats_senate_house_republicans
5914,0,ukraine_russian_said_ukrainian
5916,7,democrats_senate_house_republicans
5917,-1,border_said_biden_president
5918,7,democrats_senate_house_republicans
5919,4,asylum_mexico_court_policy
5920,1,afghanistan_afghans_afghan_taliban
5921,-1,border_said_biden_president
5922,-1,border_said_biden_president
5923,-1,border_said_biden_president
5924,-1,border_said_biden_president
5925,-1,border_said_biden_president
5926,-1,border_said_biden_president
5927,25,separated_families_children_parents
5928,39,le_le pen_pen_macron
5929,7,democrats_senate_house_republicans
5930,-1,border_said_biden_president
5931,7,democrats_senate_house_republicans
5932,1,afghanistan_afghans_afghan_taliban
5933,32,workers_labor_food_union
5935,5,asian_american_chinese_like
5937,-1,border_said_biden_president
5938,30,democrats_reconciliation_senate_parliamentarian
5939,-1,border_said_biden_president
5940,1,afghanistan_afghans_afghan_taliban
5941,1,afghanistan_afghans_afghan_taliban
5942,-1,border_said_biden_president
5943,23,white_carlson_replacement_theory
5944,1,afghanistan_afghans_afghan_taliban
5945,-1,border_said_biden_president
5946,32,workers_labor_food_union
5947,7,democrats_senate_house_republicans
5949,-1,border_said_biden_president
5950,-1,border_said_biden_president
5951,-1,border_said_biden_president
5952,-1,border_said_biden_president
5954,-1,border_said_biden_president
5955,6,new_vaccine_said_health
5956,3,title_title 42_42_border
5957,1,afghanistan_afghans_afghan_taliban
5958,7,democrats_senate_house_republicans
5959,32,workers_labor_food_union
5960,-1,border_said_biden_president
5961,-1,border_said_biden_president
5962,7,democrats_senate_house_republicans
5963,0,ukraine_russian_said_ukrainian
5964,0,ukraine_russian_said_ukrainian
5965,0,ukraine_russian_said_ukrainian
5967,4,asylum_mexico_court_policy
5968,-1,border_said_biden_president
5969,6,new_vaccine_said_health
5970,-1,border_said_biden_president
5972,28,recall_california_newsom_elder
5974,6,new_vaccine_said_health
5975,-1,border_said_biden_president
5976,32,workers_labor_food_union
5978,-1,border_said_biden_president
5979,-1,border_said_biden_president
5980,-1,border_said_biden_president
5981,3,title_title 42_42_border
5982,0,ukraine_russian_said_ukrainian
5983,-1,border_said_biden_president
5984,6,new_vaccine_said_health
5985,0,ukraine_russian_said_ukrainian
5986,-1,border_said_biden_president
5987,7,democrats_senate_house_republicans
5988,32,workers_labor_food_union
5990,-1,border_said_biden_president
5991,-1,border_said_biden_president
5992,3,title_title 42_42_border
5993,-1,border_said_biden_president
5994,7,democrats_senate_house_republicans
5995,-1,border_said_biden_president
5996,32,workers_labor_food_union
5997,25,separated_families_children_parents
5998,-1,border_said_biden_president
5999,17,mayorkas_border_dhs_security
